Team Name: ,06 October 2022
Elasped Time,Strain 1,Strain 2,Strain 3,Strain 4,Strain 5,Strain 6,Strain 7,Strain 8,Strain 9,Strain 10
10:00:05.999,-344800.000000,-317684.000000,-428152.000000,1524.000000,-99984.000000,-64275.000000,-270460.000000,-144956.000000,-1068.000000,-333160.000000
10:00:06.100,-344881.000000,-317579.000000,-428177.000000,1489.000000,-99963.000000,-64319.000000,-270419.000000,-144954.000000,-1073.000000,-333297.000000
10:00:06.199,-344876.000000,-317318.000000,-428149.000000,1531.000000,-99911.000000,-64363.000000,-270318.000000,-144940.000000,-1076.000000,-333448.000000
10:00:06.290,-344929.000000,-317305.000000,-428164.000000,1481.000000,-99865.000000,-64414.000000,-270324.000000,-144969.000000,-1137.000000,-333518.000000
10:00:06.389,-344955.000000,-317295.000000,-428094.000000,1470.000000,-99820.000000,-64418.000000,-270305.000000,-145037.000000,-1140.000000,-333568.000000
10:00:06.489,-344978.000000,-317269.000000,-428125.000000,1493.000000,-99771.000000,-64426.000000,-270280.000000,-145033.000000,-1189.000000,-333570.000000
10:00:06.589,-345015.000000,-317236.000000,-428097.000000,1484.000000,-99753.000000,-64563.000000,-270321.000000,-144990.000000,-1162.000000,-333608.000000
10:00:06.680,-345148.000000,-317283.000000,-428078.000000,1520.000000,-99694.000000,-64604.000000,-270418.000000,-144989.000000,-1136.000000,-333641.000000
10:00:06.779,-345247.000000,-317357.000000,-428086.000000,1523.000000,-99662.000000,-64554.000000,-270520.000000,-144998.000000,-1158.000000,-333663.000000
10:00:06.879,-345344.000000,-317421.000000,-428047.000000,1545.000000,-99710.000000,-64530.000000,-270522.000000,-144980.000000,-1156.000000,-333680.000000
10:00:06.979,-345403.000000,-317524.000000,-428018.000000,1531.000000,-99769.000000,-64517.000000,-270556.000000,-144946.000000,-1037.000000,-333685.000000
10:00:07.069,-345372.000000,-317591.000000,-428041.000000,1527.000000,-99822.000000,-64446.000000,-270593.000000,-144815.000000,-1030.000000,-333737.000000
10:00:07.171,-345337.000000,-317613.000000,-428061.000000,1453.000000,-99868.000000,-64410.000000,-270619.000000,-144722.000000,-1110.000000,-333780.000000
10:00:07.269,-345251.000000,-317553.000000,-428079.000000,1476.000000,-99946.000000,-64387.000000,-270657.000000,-144712.000000,-1123.000000,-333810.000000
10:00:07.360,-345186.000000,-317542.000000,-428069.000000,1460.000000,-99991.000000,-64335.000000,-270661.000000,-144600.000000,-1159.000000,-333812.000000
10:00:07.459,-345191.000000,-317528.000000,-428038.000000,1476.000000,-100001.000000,-64326.000000,-270686.000000,-144529.000000,-1160.000000,-333833.000000
10:00:07.559,-345188.000000,-317489.000000,-428075.000000,1484.000000,-100055.000000,-64314.000000,-270724.000000,-144438.000000,-1146.000000,-333900.000000
10:00:07.659,-345153.000000,-317486.000000,-428099.000000,1453.000000,-100120.000000,-64283.000000,-270716.000000,-144333.000000,-1117.000000,-333906.000000
10:00:07.749,-345135.000000,-317455.000000,-428015.000000,1446.000000,-100070.000000,-64202.000000,-270692.000000,-144300.000000,-1100.000000,-333915.000000
10:00:07.849,-345035.000000,-317399.000000,-427970.000000,1456.000000,-100050.000000,-64138.000000,-270676.000000,-144260.000000,-1094.000000,-333925.000000
10:00:07.950,-345012.000000,-317292.000000,-427978.000000,1509.000000,-100118.000000,-64183.000000,-270713.000000,-144216.000000,-1099.000000,-333962.000000
10:00:08.049,-345013.000000,-317224.000000,-427981.000000,1479.000000,-100126.000000,-64159.000000,-270743.000000,-144232.000000,-1180.000000,-333994.000000
10:00:08.139,-344927.000000,-317162.000000,-427974.000000,1544.000000,-100012.000000,-64113.000000,-270774.000000,-144172.000000,-1167.000000,-333969.000000
10:00:08.239,-344902.000000,-317146.000000,-427955.000000,1585.000000,-99895.000000,-64134.000000,-270776.000000,-144117.000000,-1135.000000,-333929.000000
10:00:08.339,-344860.000000,-317165.000000,-427921.000000,1554.000000,-99885.000000,-64173.000000,-270794.000000,-144085.000000,-1061.000000,-333937.000000
10:00:08.430,-344787.000000,-317210.000000,-427940.000000,1538.000000,-99918.000000,-64238.000000,-270827.000000,-144107.000000,-1122.000000,-333946.000000
10:00:08.529,-344797.000000,-317245.000000,-427896.000000,1559.000000,-99875.000000,-64253.000000,-270794.000000,-144113.000000,-1145.000000,-333934.000000
10:00:08.629,-344798.000000,-317236.000000,-427879.000000,1537.000000,-99902.000000,-64221.000000,-270704.000000,-144063.000000,-1086.000000,-333908.000000
10:00:08.720,-344756.000000,-317267.000000,-427836.000000,1522.000000,-99981.000000,-64196.000000,-270666.000000,-144058.000000,-1094.000000,-333806.000000
10:00:08.820,-344748.000000,-317328.000000,-427830.000000,1511.000000,-100014.000000,-64246.000000,-270619.000000,-144119.000000,-1162.000000,-333789.000000
10:00:08.920,-344685.000000,-317321.000000,-427851.000000,1506.000000,-99963.000000,-64321.000000,-270586.000000,-144132.000000,-1131.000000,-333718.000000
10:00:09.020,-344677.000000,-317266.000000,-427812.000000,1565.000000,-99987.000000,-64349.000000,-270600.000000,-144159.000000,-1103.000000,-333667.000000
10:00:09.109,-344676.000000,-317226.000000,-427766.000000,1562.000000,-100005.000000,-64355.000000,-270612.000000,-144243.000000,-1111.000000,-333618.000000
10:00:09.210,-344598.000000,-317242.000000,-427762.000000,1545.000000,-100030.000000,-64322.000000,-270598.000000,-144298.000000,-1129.000000,-333587.000000
10:00:09.309,-344520.000000,-317210.000000,-427723.000000,1504.000000,-100061.000000,-64296.000000,-270659.000000,-144341.000000,-1100.000000,-333575.000000
10:00:09.409,-344454.000000,-317170.000000,-427690.000000,1491.000000,-100050.000000,-64270.000000,-270719.000000,-144379.000000,-1152.000000,-333566.000000
10:00:09.499,-344366.000000,-317164.000000,-427707.000000,1519.000000,-100061.000000,-64233.000000,-270715.000000,-144470.000000,-1141.000000,-333614.000000
10:00:09.600,-344324.000000,-317212.000000,-427685.000000,1497.000000,-100110.000000,-64248.000000,-270732.000000,-144538.000000,-1098.000000,-333691.000000
10:00:09.701,-344276.000000,-317215.000000,-427661.000000,1481.000000,-100174.000000,-64233.000000,-270708.000000,-144651.000000,-1142.000000,-333761.000000
10:00:09.789,-344281.000000,-317237.000000,-427648.000000,1486.000000,-100238.000000,-64187.000000,-270718.000000,-144695.000000,-1116.000000,-333730.000000
10:00:09.889,-344283.000000,-317207.000000,-427616.000000,1499.000000,-100234.000000,-64066.000000,-270721.000000,-144706.000000,-1114.000000,-333711.000000
10:00:09.989,-344243.000000,-317162.000000,-427610.000000,1504.000000,-100252.000000,-64039.000000,-270675.000000,-144663.000000,-1119.000000,-333760.000000
10:00:10.090,-344217.000000,-317135.000000,-427646.000000,1514.000000,-100343.000000,-63988.000000,-270708.000000,-144647.000000,-1124.000000,-333799.000000
10:00:10.179,-344239.000000,-317077.000000,-427624.000000,1527.000000,-100293.000000,-63950.000000,-270788.000000,-144620.000000,-1119.000000,-333777.000000
10:00:10.279,-344281.000000,-317079.000000,-427629.000000,1489.000000,-100231.000000,-63985.000000,-270772.000000,-144572.000000,-1121.000000,-333745.000000
10:00:10.379,-344276.000000,-317062.000000,-427606.000000,1526.000000,-100191.000000,-63958.000000,-270746.000000,-144548.000000,-1180.000000,-333747.000000
10:00:10.469,-344356.000000,-317017.000000,-427605.000000,1524.000000,-100202.000000,-63964.000000,-270730.000000,-144522.000000,-1176.000000,-333753.000000
10:00:10.569,-344434.000000,-316990.000000,-427575.000000,1492.000000,-100149.000000,-64022.000000,-270734.000000,-144508.000000,-1114.000000,-333746.000000
10:00:10.669,-344427.000000,-317052.000000,-427568.000000,1456.000000,-100043.000000,-64055.000000,-270687.000000,-144527.000000,-1121.000000,-333674.000000
10:00:10.769,-344474.000000,-317069.000000,-427571.000000,1550.000000,-99938.000000,-64035.000000,-270658.000000,-144545.000000,-1166.000000,-333611.000000
10:00:10.859,-344490.000000,-317077.000000,-427566.000000,1508.000000,-99846.000000,-64040.000000,-270650.000000,-144508.000000,-1128.000000,-333601.000000
10:00:10.959,-344572.000000,-317082.000000,-427594.000000,1513.000000,-99826.000000,-64015.000000,-270620.000000,-144493.000000,-1131.000000,-333599.000000
10:00:11.059,-344702.000000,-317111.000000,-427586.000000,1533.000000,-99805.000000,-64046.000000,-270633.000000,-144496.000000,-1084.000000,-333576.000000
10:00:11.160,-344792.000000,-317138.000000,-427561.000000,1462.000000,-99750.000000,-64018.000000,-270683.000000,-144457.000000,-1086.000000,-333514.000000
10:00:11.250,-344893.000000,-317221.000000,-427597.000000,1499.000000,-99673.000000,-64055.000000,-270676.000000,-144422.000000,-1108.000000,-333541.000000
10:00:11.350,-345015.000000,-317298.000000,-427606.000000,1533.000000,-99618.000000,-64089.000000,-270669.000000,-144391.000000,-1050.000000,-333598.000000
10:00:11.450,-345063.000000,-317318.000000,-427565.000000,1477.000000,-99708.000000,-64113.000000,-270708.000000,-144357.000000,-1140.000000,-333627.000000
10:00:11.539,-345161.000000,-317447.000000,-427566.000000,1481.000000,-99827.000000,-64145.000000,-270694.000000,-144364.000000,-1139.000000,-333632.000000
10:00:11.639,-345271.000000,-317558.000000,-427601.000000,1523.000000,-99917.000000,-64197.000000,-270687.000000,-144415.000000,-1087.000000,-333637.000000
10:00:11.739,-345305.000000,-317607.000000,-427606.000000,1490.000000,-99993.000000,-64168.000000,-270694.000000,-144466.000000,-1088.000000,-333639.000000
10:00:11.839,-345402.000000,-317663.000000,-427625.000000,1484.000000,-100009.000000,-64191.000000,-270671.000000,-144545.000000,-1101.000000,-333612.000000
10:00:11.929,-345520.000000,-317700.000000,-427643.000000,1549.000000,-100008.000000,-64185.000000,-270591.000000,-144571.000000,-1132.000000,-333603.000000
10:00:12.030,-345560.000000,-317718.000000,-427632.000000,1532.000000,-100004.000000,-64132.000000,-270581.000000,-144653.000000,-1136.000000,-333582.000000
10:00:12.129,-345632.000000,-317747.000000,-427618.000000,1533.000000,-100115.000000,-64138.000000,-270591.000000,-144713.000000,-1094.000000,-333558.000000
10:00:12.219,-345666.000000,-317927.000000,-427629.000000,1506.000000,-100209.000000,-64129.000000,-270567.000000,-144750.000000,-1102.000000,-333532.000000
10:00:12.320,-345644.000000,-317976.000000,-427596.000000,1492.000000,-100262.000000,-64128.000000,-270550.000000,-144797.000000,-1146.000000,-333514.000000
10:00:12.419,-345664.000000,-318013.000000,-427611.000000,1429.000000,-100299.000000,-64139.000000,-270646.000000,-144817.000000,-1095.000000,-333553.000000
10:00:12.519,-345719.000000,-318063.000000,-427636.000000,1458.000000,-100350.000000,-64155.000000,-270743.000000,-144816.000000,-1114.000000,-333523.000000
10:00:12.609,-345707.000000,-318089.000000,-427683.000000,1486.000000,-100431.000000,-64182.000000,-270834.000000,-144814.000000,-1128.000000,-333528.000000
10:00:12.709,-345733.000000,-318050.000000,-427646.000000,1506.000000,-100477.000000,-64197.000000,-270977.000000,-144854.000000,-1152.000000,-333561.000000
