Team Name: ,06 October 2022
Elasped Time,Strain 1,Strain 2,Strain 3,Strain 4,Strain 5,Strain 6,Strain 7,Strain 8,Strain 9,Strain 10
10:00:03.650,-151399.000000,-289143.000000,-140516.000000,1944.000000,-2911.000000,-6408.000000,-206013.000000,-123243.000000,-1612.000000,-292856.000000
10:00:03.749,-151289.000000,-289259.000000,-140590.000000,1957.000000,-2882.000000,-6437.000000,-206086.000000,-122809.000000,-1582.000000,-292702.000000
10:00:03.841,-151104.000000,-289165.000000,-140584.000000,1920.000000,-2873.000000,-6690.000000,-206068.000000,-123071.000000,-1559.000000,-292689.000000
10:00:03.939,-151194.000000,-289147.000000,-140595.000000,1937.000000,-2891.000000,-6694.000000,-206053.000000,-122825.000000,-1539.000000,-292614.000000
10:00:04.040,-151012.000000,-289260.000000,-140597.000000,1976.000000,-2949.000000,-6693.000000,-206157.000000,-122414.000000,-1532.000000,-292571.000000
10:00:04.140,-150544.000000,-289461.000000,-140572.000000,1994.000000,-2933.000000,-6592.000000,-206277.000000,-122217.000000,-1571.000000,-292764.000000
10:00:04.230,-149824.000000,-289878.000000,-140459.000000,2022.000000,-2925.000000,-6336.000000,-206392.000000,-122133.000000,-1579.000000,-292929.000000
10:00:04.330,-149483.000000,-290391.000000,-140538.000000,2018.000000,-2882.000000,-6305.000000,-206877.000000,-121737.000000,-1579.000000,-292893.000000
10:00:04.430,-149185.000000,-290616.000000,-140525.000000,2037.000000,-2944.000000,-6724.000000,-206642.000000,-121352.000000,-1621.000000,-293011.000000
10:00:04.530,-148254.000000,-291175.000000,-140584.000000,1993.000000,-2922.000000,-6691.000000,-206682.000000,-121196.000000,-1585.000000,-293236.000000
10:00:04.619,-146682.000000,-292248.000000,-140400.000000,1931.000000,-2930.000000,-6750.000000,-206755.000000,-120841.000000,-1613.000000,-293571.000000
10:00:04.719,-145095.000000,-292688.000000,-140456.000000,1972.000000,-2927.000000,-7032.000000,-206700.000000,-119930.000000,-1590.000000,-293991.000000
10:00:04.819,-143305.000000,-293496.000000,-140360.000000,2009.000000,-2986.000000,-7141.000000,-206431.000000,-118766.000000,-1604.000000,-294505.000000
10:00:04.910,-140652.000000,-294714.000000,-140359.000000,2028.000000,-3010.000000,-7302.000000,-206275.000000,-118525.000000,-1621.000000,-295517.000000
10:00:05.010,-137558.000000,-296368.000000,-140244.000000,2007.000000,-2939.000000,-7417.000000,-205514.000000,-117218.000000,-1586.000000,-296636.000000
10:00:05.110,-133737.000000,-297693.000000,-140242.000000,1946.000000,-2904.000000,-7851.000000,-205082.000000,-114880.000000,-1610.000000,-297202.000000
10:00:05.211,-128972.000000,-299902.000000,-139922.000000,1929.000000,-2933.000000,-8042.000000,-204203.000000,-113841.000000,-1610.000000,-298666.000000
10:00:05.300,-121887.000000,-305156.000000,-139765.000000,1961.000000,-2982.000000,-8669.000000,-202600.000000,-113287.000000,-1596.000000,-302208.000000
10:00:05.399,-116296.000000,-327669.000000,-139260.000000,1954.000000,-3030.000000,-10341.000000,-201969.000000,-108744.000000,-1626.000000,-306544.000000
10:00:05.499,-107003.000000,-374354.000000,-137871.000000,1984.000000,-3053.000000,-29704.000000,-197034.000000,-85671.000000,-1689.000000,-325217.000000
10:00:05.600,-51376.000000,-405597.000000,-136803.000000,2005.000000,-3071.000000,-70359.000000,-190446.000000,-54991.000000,-1621.000000,-349373.000000
10:00:05.690,-35646.000000,-416667.000000,-136480.000000,1956.000000,-3081.000000,-85291.000000,-186403.000000,-42164.000000,-1567.000000,-357125.000000
10:00:05.791,-18469.000000,-425680.000000,-136064.000000,1991.000000,-3109.000000,-100178.000000,-183699.000000,-31803.000000,-1556.000000,-359628.000000
10:00:05.881,1321.000000,-441576.000000,-135326.000000,2028.000000,-3213.000000,-110948.000000,-180790.000000,-19730.000000,-1554.000000,-364624.000000
10:00:05.979,14052.000000,-471599.000000,-133735.000000,1952.000000,-3416.000000,-123970.000000,-186504.000000,-5942.000000,-1585.000000,-377625.000000
10:00:06.080,17323.000000,-540902.000000,-131128.000000,1955.000000,-3862.000000,-142316.000000,-218452.000000,4586.000000,-1617.000000,-421113.000000
10:00:06.180,17623.000000,-624557.000000,-130140.000000,1972.000000,-4263.000000,-155694.000000,-244655.000000,8840.000000,-1603.000000,-484087.000000
10:00:06.279,17829.000000,-665928.000000,-128891.000000,1992.000000,-6768.000000,-169306.000000,-279723.000000,9099.000000,-1580.000000,-510686.000000
10:00:06.370,17917.000000,-810878.000000,-126771.000000,2069.000000,-16478.000000,-187060.000000,-317433.000000,9127.000000,-1560.000000,-537446.000000
10:00:06.469,17798.000000,-848443.000000,-125658.000000,2031.000000,-35153.000000,-207276.000000,-330417.000000,9126.000000,-1511.000000,-559554.000000
